,id,size,brand,size_standard,gender,material,color,category,subcategory,name,description,picture_1,picture_2,picture_3,country,net_price,currency_code
459,62cf1290baae4b0013ef7455,38,Vanessa Bruno,EU,Female,Wool,Black,Jackets,Blazers and suit jackets,Black blazer ,"Black blazer by Vanessa Bruno size 38
100% wool
Lining : 65% acetate 
35% viscose 
Made in france ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/24ce0c74-dc26-46e7-8d4a-4ff7d923ab83.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/df526239-795e-4623-a3a1-2c1901cd1537.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/c04165a7-3106-49b0-bc4b-600c8677963e.jpg,UK,33.71,GBP
465,62cf1ae1baae4b0013ef7643,2,Burberry,US,Female,Cotton,Yellow,Tops,Short-sleeve tops,Burberry black label polo ,Burberry black label polo size 2 yellow,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/5abedfd2-a1f5-41b1-ba87-fe1852f2103d.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/f4bbf112-df76-4836-b641-88129cfcf508.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/4e1dab2f-d5bd-47f5-9c44-7924e9c285c5.jpg,UK,23.41,GBP
474,62cfdbdebaae4b0013ef8eec,10,AllSaints,UK,Female,Mixed Fabric,Grey,Jackets,Blazers and suit jackets,All saints jacket ,All saints over sized blazer style jacket,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/cb5f8a5b-8b80-471e-b1da-500d0a54125a.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/c6803649-2b2b-49d7-a896-520274eca982.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/f30271c6-a322-45df-b53c-12925fde7639.jpg,UK,12.26,GBP
479,62cff178baae4b0013ef96b3,Write in description,Ted Baker,Other,Female,Other - write in description,Multicolour,Skirts,Mini skirts,Ted baker cute skirt,"50% wool, 50% polyester. Trim 70% cotton, 30% silk. Ted baker size 2",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/2884999a-1b4f-4821-a128-1f3a26cad866.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/b4f2d103-5aa3-491e-b6f8-f5f222837923.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/4b7cc206-74c5-4f3c-a29e-9a2b68b71255.jpg,UK,12.0,GBP
481,62cff2e5baae4b0013ef9707,M,Gap,UK,Female,Polyester,Pink,Tops,Short-sleeve tops,Gap Top,Cute light pink Gap top with ruffles,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/bdd20501-2e06-470d-96a9-8ee6eb7a6411.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/ca41922d-3295-49fb-b29b-91e478a8806b.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/6fb4cc1b-d8a0-4664-81ae-ef86cb25f4f9.jpg,UK,3.99,GBP
483,62cff3ccbaae4b0013ef9739,Write in description,Ted Baker,Other,Female,Cotton - elasthane,Red,Dresses,Cocktail dresses,Ted Baker red dress,Cute Ted Baker size 4 red dress with pockets,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/a69f5b59-1f32-45af-bf8a-c35ffddbf4d0.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/29cad839-b1a3-42d4-9148-62e0beb778b7.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/40c49a08-5b43-48e4-a032-0669039cc012.jpg,UK,24.42,GBP
485,62cff785baae4b0013ef980a,M,& Other Stories,UK,Female,Other - write in description,White,Dresses,Casual and day dresses,Skirt ,"Light summer & other stories skirt. Beautifully colourful and works in both a casual and smart setting. The skirts shell is silk and the lining is polyester.

",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/916a09bb-a104-4d01-b271-3478acd8ae15.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/4c21ed6d-efa7-4903-a26b-a16869cd92f3.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/20308279-a01e-41a4-8202-b371d25311d5.jpg,UK,9.0,GBP
488,62cffa54baae4b0013ef9891,L,Nike,UK,Female,Mixed Fabric,Purple,Hoodies,Hoodies,Hoodie,Lilac woman’s sports hoodie with zip down the middle ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/820871ef-3674-450a-91c8-7f5bc0d786a7.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/5bf04fa8-d335-40aa-9823-cf634277cd1a.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/2d5e5a0f-4f56-44de-b91a-cc04670883d9.jpg,UK,7.6,GBP
491,62d07477baae4b0013efb47e,L,Saint Laurent,UK,Male,Cotton,Blue,Hoodies,Hoodies,YSL Zip Hoodie ,Very good condition bought from 97th Vintage ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/ec5e8f2d-d47c-4c7b-abe7-84c19a39649b.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/29e1bd6a-c422-4def-b428-27808b8ab5ea.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/c80accd3-c1f8-4cb5-be8f-2502b1f341b3.jpg,UK,121.9,GBP
497,62d11eebbaae4b0013efc8f1,44,Dolce & Gabbana,EU,Female,Suede,Black,Dresses,Casual and day dresses,Dolce and Gabbana dress,Hardly worn Dolce and cabana dress couple years old with a tiny little hole on the left side under the armpit￼,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dab9be50-12e0-4df1-b8ab-6d7f056efe2b.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/6e7385f1-e681-4f1e-8952-ea888eb3cc93.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/29429c6e-f33d-4aaa-8553-eb4cf520b088.jpg,UK,100.47,GBP
503,62d15a8abaae4b0013efd736,4,Moschino Love,US,Female,Mixed Fabric,Multicolour,Sweatshirts,Sweatshirts,Sweatshirt,"Brand new with tags still, all over print red and black moschino sweatshirt ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/06128c19-ab4e-4b7c-ad06-1bd3fb04d987.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/19462e3d-d00e-4ddb-a888-672c157f52cf.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/07f94fbd-fdde-40c8-8ab9-09996375082f.jpg,UK,28.26,GBP
504,62d16eabbaae4b0013efdb88,10,Barbour,UK,Female,Polyester,Black,Jackets,Activewear jackets,barbour jacket,"very good quality, detatchable fur nexk",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/8c7515b0-fc32-4756-9ed7-2535b243312e.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/b0cc98e4-4247-4938-a46e-6dbbf872aed3.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/31549d65-908f-41d6-985a-5b6f00343c4c.jpg,UK,21.04,GBP
507,62d1780cbaae4b0013efddc4,S,Hugo Boss,UK,Female,Cotton,White,Tops,Tops,Hugo boss top,sizing and washable lable have come off ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/8507bc03-a65b-4d7d-9e45-d4e31d2adc42.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/0a07c0f6-e38d-44be-9925-f4cd1d0b4a51.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/4f26cd44-1734-4e82-9270-219a22bd0bf9.jpg,UK,5.5,GBP
520,62d30bb06a116c0012d8757b,S,Nike,UK,Female,Cotton,Navy,Hoodies,Hoodies,blue vintage nike hoodie ,blue nike hoodie with a white nike label on the front of it,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/761dece5-a616-4d49-94f5-f9760397523c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/a9e139b9-713e-4480-b53d-9060f7af208f.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/95ac8001-96a5-4fa1-8930-98c00547f3fe.jpg,UK,7.6,GBP
526,62d30cbf6a116c0012d875bf,S,Michelle Mason,UK,Female,Cotton,Pink,Tops,Long-sleeved tops,michelle keegan pink leopard print top ,pink purple and blue leopard print long sleeved top,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/6fe2e86c-bf7b-4410-9485-94c40c39529f.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/68ee4b45-d111-40bf-a11f-fe2735ba2d8f.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/94d88c96-6a0c-4e69-91f7-894fee9ef00b.jpg,UK,29.29,GBP
529,62d416006a116c0012d8a2f8,XS,Carhartt Wip,EU,Female,Cotton,Grey,Tops,T-shirts,Carhartt t-shirt,Woman’s Grey carhartt t-shirt dress,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/56dde960-ea62-471b-8dba-eeb342baf15f.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/7f255d42-c859-42c4-b5f6-032ae166f96e.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/25cf0824-1e15-4b81-a5c6-cd81c3a6624c.jpg,UK,5.5,GBP
532,62d4453f6a116c0012d8b0b7,L,Michael Kors,EU,Female,Polyester,Red,Coats,Raincoats and trench coats,Rain jacket ,Red hooded jacket with side pockets. ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/97ea58f6-33b6-4911-9f06-1546f2cbad79.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/03e7ce83-5000-487a-a43e-f3e88c2f144c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/b6761d46-2335-4b46-9fec-d1964a1c7b1c.jpg,UK,29.71,GBP
534,62d459016a116c0012d8b74d,XL,Champion,UK,Male,Cotton,Purple,T-shirts,Long-sleeve t-shirts,Champion Long Sleeved T-shirt,Purple long sleeved tshirt with repeated logos on the one sleeve,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/24372377-3343-48dc-88ca-5003c5e11613.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/b020266b-d63e-495d-8fee-33d791cb79bd.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/ebc883ce-fe45-42fb-b0b1-4e01936a0ab6.jpg,UK,4.9,GBP
537,62d45a596a116c0012d8b7a5,W26,Polo Ralph Lauren,EU,Female,Denim - Jeans,Black,Jeans,Wide-leg jeans,Polo Ralph Laurent wide leg jeans with gold braid,Plain black wide leg jeans with gold braid on the side.Reminiscent of marking band detail,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/9ce03ebf-cf9d-479a-a219-1d409f99474f.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/06193ed3-502a-4d98-a85b-857d43cd5660.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/3b254bb2-5f59-448d-9cec-cc987a35be7d.jpg,UK,13.54,GBP
539,62d45aac6a116c0012d8b7b7,M,Timberland,UK,Male,Cotton,Red,Shirts,Formal shirts,Mens Timberland Checkered Shirt,"3/4 length sleeve, checkered shirt",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/9f3ade58-0a9e-4e21-902e-e47b2bf6d48a.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/91e8a966-f0a8-437d-9b8e-c86a482f972f.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/9f45f855-0987-418c-a372-9d352b60a98c.jpg,UK,3.99,GBP
542,62d47b066a116c0012d8c0fd,S,Tommy Hilfiger,UK,Female,Mixed Fabric,Black,Coats,Fur coats,Tommy Hilfiger Denim black faux fur coat ,Tommy Hilfiger Denim Black fitted coat with belt and detachable faux fur hood ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/927fecd2-6620-442c-8e7e-0ac8734b9a5b.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/d643d24c-f3f3-4e9c-aae5-f0e12c5024d0.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/0fdc12a6-f00e-4f99-8747-3d9e6d02420a.jpg,UK,23.8,GBP
545,62d482f76a116c0012d8c2dd,XS,Pinko,UK,Female,Cotton,White,Tops,T-shirts,Pinko white T-shirt with bows,Pinko white T-shirt with bows on shoulders,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/3fbfb134-7473-41ee-aaff-864862b402db.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/e497f720-c4e3-4b8d-8d2c-d41368f5f37d.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/13f5ae0a-9737-4fd6-9f27-a878a1c17cf7.jpg,UK,16.94,GBP
548,62d484ec6a116c0012d8c339,S,Adidas by Stella Mccartney,UK,Female,Polyester,Orange,Tops,Long-sleeved tops,Adidas by Stella McCartney orange and white Primeknit,Adidas by Stella McCartney orange and white Primeknit long sleeved top ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/0d88ed86-1a92-4557-8a1e-5a5937a49ab1.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dd0f33b1-a27f-4b2c-93a9-2d336fea1471.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/117808fb-2c65-483c-9731-51d0c265b76b.jpg,UK,18.16,GBP
552,62d5a038de279700147223e9,XS,Cotton Citizen,UK,Female,Cotton,Blue,Tops,T-shirts,Kenzo Teeshirt ,Women’s Baby Blue Zenzo Tee-shirt ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/19429480-1179-4a6f-9a92-eda9cf835ff1.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/e9edb969-1f4b-4b92-be03-d5f537064f76.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/921001aa-7159-4b7e-9f51-88415dc29999.jpg,UK,11.42,GBP
555,62d5b670de27970014722904,S,Michael Kors,UK,Female,Synthetic,Black,Coats,Long coats,Michael Kors long coat,Michael Kors long coat size S like new,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/398f2ac7-be5f-4de8-8247-0595d9c1ab24.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/0eb2c06e-92f6-4e49-8c96-e862d88099ec.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/04cd4215-e896-43ed-b8ba-b3118681aabd.jpg,UK,56.38,GBP
570,62d691a1de2797001472488f,M,Iceberg,UK,Male,Cotton,Black,T-shirts,Long-sleeve t-shirts,Iceberg men long sleeve T-shirt ,Iceberg long sleeve T-shirt size M,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/60c229c7-d1ae-413f-b776-127280802655.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/bc0b87f5-33ac-45d3-98bf-baabe7722df5.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/76171da4-96c1-44a0-96d7-aa205d3c15e2.jpg,UK,21.0,GBP
576,62d69378de279700147248f0,XL,Boss by Hugo Boss,UK,Male,Cotton,Grey,Activewear,Activewear,Hugo boss ,Hugo Boss T-shirt size XL like new ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/9bb74bcb-1dfe-44ef-acef-6e2ca73ddd61.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/0d684cc7-b1b5-4fd8-94da-f6d403d304c5.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/96a59c91-380d-4ece-b40f-a2f94df9330f.jpg,UK,12.5,GBP
582,62d694fede27970014724934,M,Nike,UK,Male,Cotton,Black,Shirts,Formal shirts,Nike ,Nike men T-shirt like brand new ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/7c31f2a6-f772-4d3b-b853-8f59f94a8895.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/091f6d9c-ce9e-49c4-9082-0fa8fb526da3.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/e5df11ad-8e52-4d32-afc9-b7823c7d07c0.jpg,UK,9.84,GBP
