device,manufacturer,capacity,network,grade,price_gbp,price_eur,price_usd,publishedAt
966,3,17,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
966,3,17,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
966,3,17,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
966,3,17,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
966,3,17,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
966,3,17,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
967,3,18,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
967,3,18,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
967,3,18,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
967,3,18,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
967,3,18,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
967,3,18,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
967,3,18,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
967,3,18,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,16,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,16,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,16,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,16,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,16,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,16,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,16,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,16,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
968,3,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,14,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,14,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,14,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,14,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,16,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,16,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,16,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,16,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,14,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,14,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,14,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,14,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,16,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,16,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,16,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
969,3,16,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
970,3,16,3,7,35,41.125,42.0,2022-06-17T18:11:17.382Z
970,3,16,3,8,20,23.5,24.0,2022-06-17T18:11:17.382Z
970,3,16,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
970,3,16,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
970,3,13,3,7,35,41.125,42.0,2022-06-17T18:11:17.382Z
970,3,13,3,8,20,23.5,24.0,2022-06-17T18:11:17.382Z
970,3,13,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
970,3,13,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
970,3,17,3,7,35,41.125,42.0,2022-06-17T18:11:17.382Z
970,3,17,3,8,20,23.5,24.0,2022-06-17T18:11:17.382Z
970,3,17,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
970,3,17,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
970,3,16,4,7,20,23.5,24.0,2022-06-17T18:11:17.382Z
970,3,16,4,8,5,5.875,6.0,2022-06-17T18:11:17.382Z
970,3,16,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
970,3,16,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
970,3,13,4,7,20,23.5,24.0,2022-06-17T18:11:17.382Z
970,3,13,4,8,5,5.875,6.0,2022-06-17T18:11:17.382Z
970,3,13,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
970,3,13,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
970,3,17,4,7,20,23.5,24.0,2022-06-17T18:11:17.382Z
970,3,17,4,8,5,5.875,6.0,2022-06-17T18:11:17.382Z
970,3,17,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
970,3,17,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
971,3,13,3,7,70,82.25,84.0,2022-06-17T18:11:17.382Z
971,3,13,3,8,40,47.0,48.0,2022-06-17T18:11:17.382Z
971,3,13,3,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
971,3,13,3,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
971,3,13,4,7,40,47.0,48.0,2022-06-17T18:11:17.382Z
971,3,13,4,8,10,11.75,12.0,2022-06-17T18:11:17.382Z
971,3,13,4,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
971,3,13,4,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
972,3,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,17,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,17,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,17,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,17,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,17,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,17,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,17,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
972,3,17,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
973,3,13,3,7,145,170.375,174.0,2022-06-17T18:11:17.382Z
973,3,13,3,8,105,123.375,126.0,2022-06-17T18:11:17.382Z
973,3,13,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
973,3,13,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
973,3,17,3,7,145,170.375,174.0,2022-06-17T18:11:17.382Z
973,3,17,3,8,105,123.375,126.0,2022-06-17T18:11:17.382Z
973,3,17,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
973,3,17,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
973,3,18,3,7,145,170.375,174.0,2022-06-17T18:11:17.382Z
973,3,18,3,8,105,123.375,126.0,2022-06-17T18:11:17.382Z
973,3,18,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
973,3,18,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
973,3,13,4,7,105,123.375,126.0,2022-06-17T18:11:17.382Z
973,3,13,4,8,65,76.375,78.0,2022-06-17T18:11:17.382Z
973,3,13,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
973,3,13,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
973,3,17,4,7,105,123.375,126.0,2022-06-17T18:11:17.382Z
973,3,17,4,8,65,76.375,78.0,2022-06-17T18:11:17.382Z
973,3,17,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
973,3,17,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
973,3,18,4,7,105,123.375,126.0,2022-06-17T18:11:17.382Z
973,3,18,4,8,65,76.375,78.0,2022-06-17T18:11:17.382Z
973,3,18,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
973,3,18,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
974,3,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
974,3,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
974,3,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
974,3,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
974,3,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
974,3,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
974,3,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
974,3,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
975,3,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
975,3,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
975,3,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
975,3,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
975,3,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
975,3,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
975,3,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
975,3,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
976,3,17,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
976,3,17,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
976,3,17,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
976,3,17,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
976,3,17,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
976,3,17,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
976,3,17,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
976,3,17,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,17,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,17,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,17,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,17,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,17,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,17,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,17,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
977,2,17,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
978,2,13,3,7,65,76.375,78.0,2022-06-17T18:11:17.382Z
978,2,13,3,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
978,2,13,3,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
978,2,13,3,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
978,2,17,3,7,70,82.25,84.0,2022-06-17T18:11:17.382Z
978,2,17,3,8,50,58.75,60.0,2022-06-17T18:11:17.382Z
978,2,17,3,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
978,2,17,3,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
978,2,13,4,7,45,52.875,54.0,2022-06-17T18:11:17.382Z
978,2,13,4,8,25,29.375,30.0,2022-06-17T18:11:17.382Z
978,2,13,4,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
978,2,13,4,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
978,2,17,4,7,50,58.75,60.0,2022-06-17T18:11:17.382Z
978,2,17,4,8,30,35.25,36.0,2022-06-17T18:11:17.382Z
978,2,17,4,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
978,2,17,4,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
979,2,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,17,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,17,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,17,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,17,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,17,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,17,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,17,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
979,2,17,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
980,2,17,3,7,65,76.375,78.0,2022-06-17T18:11:17.382Z
980,2,17,3,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
980,2,17,3,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
980,2,17,3,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
980,2,17,4,7,45,52.875,54.0,2022-06-17T18:11:17.382Z
980,2,17,4,8,25,29.375,30.0,2022-06-17T18:11:17.382Z
980,2,17,4,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
980,2,17,4,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
981,2,13,3,7,85,99.875,102.0,2022-06-17T18:11:17.382Z
981,2,13,3,8,55,64.625,66.0,2022-06-17T18:11:17.382Z
981,2,13,3,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
981,2,13,3,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
981,2,17,3,7,85,99.875,102.0,2022-06-17T18:11:17.382Z
981,2,17,3,8,55,64.625,66.0,2022-06-17T18:11:17.382Z
981,2,17,3,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
981,2,17,3,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
981,2,13,4,7,55,64.625,66.0,2022-06-17T18:11:17.382Z
981,2,13,4,8,25,29.375,30.0,2022-06-17T18:11:17.382Z
981,2,13,4,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
981,2,13,4,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
981,2,17,4,7,55,64.625,66.0,2022-06-17T18:11:17.382Z
981,2,17,4,8,25,29.375,30.0,2022-06-17T18:11:17.382Z
981,2,17,4,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
981,2,17,4,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
982,2,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,17,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,17,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,17,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,17,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,17,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,17,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,17,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
982,2,17,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
983,2,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
983,2,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
983,2,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
983,2,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
983,2,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
983,2,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
983,2,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
983,2,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
984,9,13,3,7,35,41.125,42.0,2022-06-17T18:11:17.382Z
984,9,13,3,8,20,23.5,24.0,2022-06-17T18:11:17.382Z
984,9,13,3,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
984,9,13,3,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
984,9,17,3,7,35,41.125,42.0,2022-06-17T18:11:17.382Z
984,9,17,3,8,20,23.5,24.0,2022-06-17T18:11:17.382Z
984,9,17,3,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
984,9,17,3,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
984,9,13,4,7,20,23.5,24.0,2022-06-17T18:11:17.382Z
984,9,13,4,8,5,5.875,6.0,2022-06-17T18:11:17.382Z
984,9,13,4,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
984,9,13,4,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
984,9,17,4,7,20,23.5,24.0,2022-06-17T18:11:17.382Z
984,9,17,4,8,5,5.875,6.0,2022-06-17T18:11:17.382Z
984,9,17,4,9,2,2.35,2.4,2022-06-17T18:11:17.382Z
984,9,17,4,10,1,1.175,1.2,2022-06-17T18:11:17.382Z
985,9,18,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
985,9,18,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
985,9,18,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
985,9,18,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
985,9,18,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
985,9,18,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
985,9,18,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
985,9,18,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
986,9,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
986,9,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
986,9,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
986,9,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
986,9,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
986,9,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
986,9,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
986,9,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
987,9,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
987,9,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
987,9,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
987,9,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
987,9,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
987,9,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
987,9,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
987,9,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
988,9,17,3,7,120,141.0,144.0,2022-06-17T18:11:17.382Z
988,9,17,3,8,70,82.25,84.0,2022-06-17T18:11:17.382Z
988,9,17,3,9,16,18.8,19.2,2022-06-17T18:11:17.382Z
988,9,17,3,10,8,9.4,9.6,2022-06-17T18:11:17.382Z
988,9,17,4,7,70,82.25,84.0,2022-06-17T18:11:17.382Z
988,9,17,4,8,20,23.5,24.0,2022-06-17T18:11:17.382Z
988,9,17,4,9,16,18.8,19.2,2022-06-17T18:11:17.382Z
988,9,17,4,10,8,9.4,9.6,2022-06-17T18:11:17.382Z
989,9,17,3,7,200,235.0,240.0,2022-06-17T18:11:17.382Z
989,9,17,3,8,120,141.0,144.0,2022-06-17T18:11:17.382Z
989,9,17,3,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
989,9,17,3,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
989,9,17,4,7,120,141.0,144.0,2022-06-17T18:11:17.382Z
989,9,17,4,8,40,47.0,48.0,2022-06-17T18:11:17.382Z
989,9,17,4,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
989,9,17,4,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
990,6,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
990,6,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
990,6,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
990,6,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
990,6,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
990,6,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
990,6,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
990,6,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
991,6,18,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
991,6,18,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
991,6,18,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
991,6,18,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
991,6,18,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
991,6,18,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
991,6,18,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
991,6,18,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
992,6,17,3,7,495,581.625,594.0,2022-06-17T18:11:17.382Z
992,6,17,3,8,345,405.375,414.0,2022-06-17T18:11:17.382Z
992,6,17,3,9,62,72.85000000000001,74.39999999999999,2022-06-17T18:11:17.382Z
992,6,17,3,10,31,36.425000000000004,37.199999999999996,2022-06-17T18:11:17.382Z
992,6,18,3,7,495,581.625,594.0,2022-06-17T18:11:17.382Z
992,6,18,3,8,345,405.375,414.0,2022-06-17T18:11:17.382Z
992,6,18,3,9,62,72.85000000000001,74.39999999999999,2022-06-17T18:11:17.382Z
992,6,18,3,10,31,36.425000000000004,37.199999999999996,2022-06-17T18:11:17.382Z
992,6,17,4,7,345,405.375,414.0,2022-06-17T18:11:17.382Z
992,6,17,4,8,195,229.125,234.0,2022-06-17T18:11:17.382Z
992,6,17,4,9,62,72.85000000000001,74.39999999999999,2022-06-17T18:11:17.382Z
992,6,17,4,10,31,36.425000000000004,37.199999999999996,2022-06-17T18:11:17.382Z
992,6,18,4,7,345,405.375,414.0,2022-06-17T18:11:17.382Z
992,6,18,4,8,195,229.125,234.0,2022-06-17T18:11:17.382Z
992,6,18,4,9,62,72.85000000000001,74.39999999999999,2022-06-17T18:11:17.382Z
992,6,18,4,10,31,36.425000000000004,37.199999999999996,2022-06-17T18:11:17.382Z
993,6,17,3,7,200,235.0,240.0,2022-06-17T18:11:17.382Z
993,6,17,3,8,135,158.625,162.0,2022-06-17T18:11:17.382Z
993,6,17,3,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
993,6,17,3,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
993,6,17,4,7,135,158.625,162.0,2022-06-17T18:11:17.382Z
993,6,17,4,8,70,82.25,84.0,2022-06-17T18:11:17.382Z
993,6,17,4,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
993,6,17,4,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
994,6,13,3,7,105,123.375,126.0,2022-06-17T18:11:17.382Z
994,6,13,3,8,60,70.5,72.0,2022-06-17T18:11:17.382Z
994,6,13,3,9,14,16.45,16.8,2022-06-17T18:11:17.382Z
994,6,13,3,10,7,8.225,8.4,2022-06-17T18:11:17.382Z
994,6,13,4,7,60,70.5,72.0,2022-06-17T18:11:17.382Z
994,6,13,4,8,15,17.625,18.0,2022-06-17T18:11:17.382Z
994,6,13,4,9,14,16.45,16.8,2022-06-17T18:11:17.382Z
994,6,13,4,10,7,8.225,8.4,2022-06-17T18:11:17.382Z
995,6,17,3,7,175,205.625,210.0,2022-06-17T18:11:17.382Z
995,6,17,3,8,95,111.625,114.0,2022-06-17T18:11:17.382Z
995,6,17,3,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
995,6,17,3,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
995,6,18,3,7,175,205.625,210.0,2022-06-17T18:11:17.382Z
995,6,18,3,8,95,111.625,114.0,2022-06-17T18:11:17.382Z
995,6,18,3,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
995,6,18,3,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
995,6,17,4,7,95,111.625,114.0,2022-06-17T18:11:17.382Z
995,6,17,4,8,15,17.625,18.0,2022-06-17T18:11:17.382Z
995,6,17,4,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
995,6,17,4,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
995,6,18,4,7,95,111.625,114.0,2022-06-17T18:11:17.382Z
995,6,18,4,8,15,17.625,18.0,2022-06-17T18:11:17.382Z
995,6,18,4,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
995,6,18,4,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
996,6,17,3,7,195,229.125,234.0,2022-06-17T18:11:17.382Z
996,6,17,3,8,115,135.125,138.0,2022-06-17T18:11:17.382Z
996,6,17,3,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
996,6,17,3,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
996,6,18,3,7,195,229.125,234.0,2022-06-17T18:11:17.382Z
996,6,18,3,8,115,135.125,138.0,2022-06-17T18:11:17.382Z
996,6,18,3,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
996,6,18,3,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
996,6,17,4,7,115,135.125,138.0,2022-06-17T18:11:17.382Z
996,6,17,4,8,35,41.125,42.0,2022-06-17T18:11:17.382Z
996,6,17,4,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
996,6,17,4,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
996,6,18,4,7,115,135.125,138.0,2022-06-17T18:11:17.382Z
996,6,18,4,8,35,41.125,42.0,2022-06-17T18:11:17.382Z
996,6,18,4,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
996,6,18,4,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
997,6,17,3,7,235,276.125,282.0,2022-06-17T18:11:17.382Z
